date,quote_time_jst,captured_at_jst,symbol,price_yen,quantity,market_value_yen,quote_status,source
2026-07-14,未確認,2026-07-14 18:00:00,1801.T,13520,3,40560,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,1812.T,5559,14,77826,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,5333.T,6617,5,33085,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,5803.T,4800,8,38400,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,6146.T,71650,1,71650,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,6383.T,6602,6,39612,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,6501.T,4802,15,72030,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,6503.T,5592,14,78288,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,6504.T,12760,6,76560,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,6762.T,3234,23,74382,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,6861.T,75390,2,150780,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,7012.T,2690,25,67250,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,7203.T,2839,23,65297,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,7269.T,2017,20,40340,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,7532.T,874,70,61180,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,7832.T,4143,16,66288,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,8035.T,71130,1,71130,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,8306.T,3600,18,64800,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,8316.T,6967,13,90571,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,8411.T,8480,10,84800,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,8591.T,6430,13,83590,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,8630.T,6584,12,79008,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,8750.T,1856,10,18560,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,8766.T,7720,12,92640,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,8795.T,4952,14,69328,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,9432.T,150.2,500,75100,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,9433.T,2835,23,65205,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,9697.T,3314,7,23198,SNAPSHOT,証券会社画面画像
2026-07-14,未確認,2026-07-14 18:00:00,9983.T,79790,2,159580,SNAPSHOT,証券会社画面画像
2026-07-14,,,1801.T,13520,3,40560,,証券会社画面画像
2026-07-14,,,1812.T,5559,14,77826,,証券会社画面画像
2026-07-14,,,5333.T,6617,5,33085,,証券会社画面画像
2026-07-14,,,5803.T,4800,8,38400,,証券会社画面画像
2026-07-14,,,6146.T,71650,1,71650,,証券会社画面画像
2026-07-14,,,6383.T,6602,6,39612,,証券会社画面画像
2026-07-14,,,6501.T,4802,15,72030,,証券会社画面画像
2026-07-14,,,6503.T,5592,14,78288,,証券会社画面画像
2026-07-14,,,6504.T,12760,6,76560,,証券会社画面画像
2026-07-14,,,6762.T,3234,23,74382,,証券会社画面画像
2026-07-14,,,6861.T,75390,2,150780,,証券会社画面画像
2026-07-14,,,7012.T,2690,25,67250,,証券会社画面画像
2026-07-14,,,7203.T,2839,23,65297,,証券会社画面画像
2026-07-14,,,7269.T,2017,20,40340,,証券会社画面画像
2026-07-14,,,7532.T,874,70,61180,,証券会社画面画像
2026-07-14,,,7832.T,4143,16,66288,,証券会社画面画像
2026-07-14,,,8035.T,71130,1,71130,,証券会社画面画像
2026-07-14,,,8306.T,3600,18,64800,,証券会社画面画像
2026-07-14,,,8316.T,6967,13,90571,,証券会社画面画像
2026-07-14,,,8411.T,8480,10,84800,,証券会社画面画像
2026-07-14,,,8591.T,6430,13,83590,,証券会社画面画像
2026-07-14,,,8630.T,6584,12,79008,,証券会社画面画像
2026-07-14,,,8750.T,1856,10,18560,,証券会社画面画像
2026-07-14,,,8766.T,7720,12,92640,,証券会社画面画像
2026-07-14,,,8795.T,4952,14,69328,,証券会社画面画像
2026-07-14,,,9432.T,150.2,500,75100,,証券会社画面画像
2026-07-14,,,9433.T,2835,23,65205,,証券会社画面画像
2026-07-14,,,9697.T,3314,7,23198,,証券会社画面画像
2026-07-14,,,9983.T,79790,2,159580,,証券会社画面画像
2026-07-15,14:26:56,2026-07-15 14:00:00,1801.T,14130,3,42390,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:21,2026-07-15 14:00:00,1812.T,5693,14,79702,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:35,2026-07-15 14:00:00,5333.T,6730,5,33650,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:40,2026-07-15 14:00:00,5803.T,5115,8,40920,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:41,2026-07-15 14:00:00,6146.T,73080,1,73080,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:38,2026-07-15 14:00:00,6383.T,6732,6,40392,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:40,2026-07-15 14:00:00,6501.T,4746,15,71190,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:35,2026-07-15 14:00:00,6503.T,5717,14,80038,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:34,2026-07-15 14:00:00,6504.T,12850,6,77100,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:37,2026-07-15 14:00:00,6762.T,3213,23,73899,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:35,2026-07-15 14:00:00,6861.T,76450,2,152900,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:38,2026-07-15 14:00:00,7012.T,2751.5,25,68787.5,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:39,2026-07-15 14:00:00,7203.T,2869,23,65987,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:41,2026-07-15 14:00:00,7269.T,2028.5,20,40570,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:38,2026-07-15 14:00:00,7532.T,854.5,70,59815,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:40,2026-07-15 14:00:00,7832.T,4060,16,64960,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:41,2026-07-15 14:00:00,8035.T,73590,1,73590,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:40,2026-07-15 14:00:00,8306.T,3676,18,66168,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:40,2026-07-15 14:00:00,8316.T,7077,13,92001,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:41,2026-07-15 14:00:00,8411.T,8578,10,85780,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:21,2026-07-15 14:00:00,8591.T,6540,13,85020,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:38,2026-07-15 14:00:00,8630.T,6645,12,79740,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:22,2026-07-15 14:00:00,8750.T,1880,10,18800,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:35,2026-07-15 14:00:00,8766.T,7776,12,93312,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:35,2026-07-15 14:00:00,8795.T,5028,14,70392,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:38,2026-07-15 14:00:00,9432.T,149.8,500,74900,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:40,2026-07-15 14:00:00,9433.T,2837.5,23,65262.5,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:21,2026-07-15 14:00:00,9697.T,3246,7,22722,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,14:27:22,2026-07-15 14:00:00,9983.T,78940,2,157880,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,1801.T,14145,3,42435,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,1812.T,5715,14,80010,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,5333.T,6759,5,33795,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,5803.T,5145,8,41160,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,6146.T,73550,1,73550,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,6383.T,6774,6,40644,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,6501.T,4796,15,71940,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,6503.T,5764,14,80696,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,6504.T,12950,6,77700,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,6762.T,3246,23,74658,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,6861.T,76620,2,153240,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,7012.T,2725.5,25,68137.5,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,7203.T,2875.5,23,66136.5,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,7269.T,2025.5,20,40510,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,7532.T,858.5,70,60095,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,7832.T,4088,16,65408,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,8035.T,74240,1,74240,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,8306.T,3697,18,66546,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,8316.T,7121,13,92573,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,8411.T,8624,10,86240,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,8591.T,6593,13,85709,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,8630.T,6637,12,79644,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,8750.T,1884,10,18840,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,8766.T,7772,12,93264,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,8795.T,5050,14,70700,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,9432.T,150,500,75000,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,9433.T,2852.5,23,65607.5,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,9697.T,3246,7,22722,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 15:00:00,9983.T,78830,2,157660,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,1801.T,14145,3,42435,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,1812.T,5715,14,80010,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,5333.T,6759,5,33795,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,5803.T,5145,8,41160,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,6146.T,73550,1,73550,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,6383.T,6774,6,40644,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,6501.T,4796,15,71940,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,6503.T,5764,14,80696,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,6504.T,12950,6,77700,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,6762.T,3246,23,74658,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,6861.T,76620,2,153240,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,7012.T,2725.5,25,68137.5,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,7203.T,2875.5,23,66136.5,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,7269.T,2025.5,20,40510,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,7532.T,858.5,70,60095,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,7832.T,4088,16,65408,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,8035.T,74240,1,74240,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,8306.T,3697,18,66546,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,8316.T,7121,13,92573,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,8411.T,8624,10,86240,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,8591.T,6593,13,85709,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,8630.T,6637,12,79644,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,8750.T,1884,10,18840,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,8766.T,7772,12,93264,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,8795.T,5050,14,70700,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,9432.T,150,500,75000,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,9433.T,2852.5,23,65607.5,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,9697.T,3246,7,22722,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 16:00:00,9983.T,78830,2,157660,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,1801.T,14145,3,42435,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,1812.T,5715,14,80010,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,5333.T,6759,5,33795,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,5803.T,5145,8,41160,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,6146.T,73550,1,73550,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,6383.T,6774,6,40644,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,6501.T,4796,15,71940,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,6503.T,5764,14,80696,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,6504.T,12950,6,77700,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,6762.T,3246,23,74658,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,6861.T,76620,2,153240,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,7012.T,2725.5,25,68137.5,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,7203.T,2875.5,23,66136.5,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,7269.T,2025.5,20,40510,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,7532.T,858.5,70,60095,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,7832.T,4088,16,65408,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,8035.T,74240,1,74240,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,8306.T,3697,18,66546,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,8316.T,7121,13,92573,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,8411.T,8624,10,86240,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,8591.T,6593,13,85709,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,8630.T,6637,12,79644,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,8750.T,1884,10,18840,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,8766.T,7772,12,93264,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,8795.T,5050,14,70700,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,9432.T,150,500,75000,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,9433.T,2852.5,23,65607.5,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,9697.T,3246,7,22722,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-15,15:30:00,2026-07-15 18:00:00,9983.T,78830,2,157660,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-16,09:10:02,2026-07-16 09:00:00,1801.T,13980,3,41940,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-16,09:10:08,2026-07-16 09:00:00,1812.T,5707,14,79898,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-16,09:10:07,2026-07-16 09:00:00,5333.T,6606,5,33030,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-16,09:10:08,2026-07-16 09:00:00,5803.T,4907,8,39256,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-16,09:10:07,2026-07-16 09:00:00,6146.T,69970,1,69970,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-16,09:09:46,2026-07-16 09:00:00,6383.T,6656,6,39936,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-16,09:10:07,2026-07-16 09:00:00,6501.T,4769,15,71535,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-16,09:10:07,2026-07-16 09:00:00,6503.T,5703,14,79842,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-16,09:09:50,2026-07-16 09:00:00,6504.T,12755,6,76530,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-16,09:10:08,2026-07-16 09:00:00,6762.T,3157,23,72611,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-16,09:09:41,2026-07-16 09:00:00,6861.T,74690,2,149380,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-16,09:10:08,2026-07-16 09:00:00,7012.T,2773.5,25,69337.5,OK,Yahoo Finance JP full-market screener (delayed)
2026-07-16,09:10:08,2026-07-16 09:00:00,7203.T,2904,23,66792,OK,Yahoo Finance JP full-market screener (delayed)
